Date,Time,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
05/07/2025,16:19:14,35076,14030,9358,490,21,1,0,0.03209853,0.37876082,1.44915881,1.89794018,1.97731514,2.02974779,2.02974779
05/07/2025,16:19:15,35018,14007,9569,486,22,1,0,0.03204520,0.37813160,1.47266091,1.91795206,1.99809312,2.05488742,2.05488742
05/07/2025,16:19:16,34937,13975,9693,481,22,1,0,0.03197168,0.37726408,1.48600795,1.92661285,2.00739354,2.06746682,2.06746682
05/07/2025,16:19:17,34867,13947,9858,476,22,2,0,0.03190776,0.37650997,1.50417434,1.94041693,2.02183363,2.08407227,2.08407227
05/07/2025,16:19:18,34828,13931,10058,473,22,2,0,0.03187173,0.37608477,1.52662019,1.95956657,2.04174938,2.11054597,2.11054597
05/07/2025,16:19:19,34893,13957,10422,474,23,2,0,0.03193080,0.37678167,1.56894301,2.00308452,2.08641648,2.16288463,2.16288463
05/07/2025,16:19:20,34923,13969,10575,474,23,2,0,0.03195876,0.37711153,1.58676747,2.02103801,2.10487951,2.18679200,2.18679200
05/07/2025,16:19:21,34930,13972,10588,477,22,2,0,0.03196522,0.37718782,1.58835453,2.02546922,2.10841813,2.19141330,2.19141330
05/07/2025,16:19:22,34915,13966,10519,478,22,2,0,0.03195116,0.37702193,1.58028354,2.01846524,2.10052157,2.18351674,2.18351674
05/07/2025,16:19:23,34944,13977,10572,483,22,2,0,0.03197750,0.37733270,1.58664938,2.02941942,2.11096621,2.19724035,2.19724035
05/07/2025,16:19:24,35061,14024,10830,495,22,3,0,0.03208512,0.37860257,1.61743502,2.07093467,2.15273442,2.24556651,2.24556651
05/07/2025,16:19:25,35270,14108,11348,523,22,3,0,0.03227643,0.38086007,1.67897867,2.15758789,2.24041032,2.34416201,2.34416201
05/07/2025,16:19:26,35479,14191,11885,554,23,3,0,0.03246710,0.38310993,1.74261920,2.24995816,2.33392975,2.44423939,2.44423939
05/07/2025,16:19:27,35571,14228,12194,587,23,3,0,0.03255183,0.38410998,1.77893559,2.31661944,2.40110056,2.51252381,2.51252381
05/07/2025,16:19:28,35641,14256,12489,618,23,3,0,0.03261608,0.38486790,1.81349920,2.37946072,2.46457785,2.57816646,2.57816646
05/07/2025,16:19:29,35717,14286,12798,642,23,3,0,0.03268498,0.38568107,1.84963283,2.43744066,2.52307094,2.63777317,2.63777317
05/07/2025,16:19:30,35852,14340,13243,670,24,3,0,0.03280836,0.38713683,1.90196464,2.51523802,2.60291004,2.71977763,2.71977763
05/07/2025,16:19:31,35954,14381,13581,695,25,3,0,0.03290215,0.38824364,1.94175270,2.57784148,2.67074614,2.78869641,2.78869641
05/07/2025,16:19:32,35970,14388,13686,711,26,3,0,0.03291711,0.38842002,1.95395436,2.60542606,2.70177458,2.81755949,2.81755949
05/07/2025,16:19:33,35903,14361,13492,711,26,3,0,0.03285561,0.38769452,1.93102833,2.58230603,2.67865455,2.79007780,2.79007780
05/07/2025,16:19:34,35823,14329,13191,704,26,3,0,0.03278202,0.38682603,1.89568364,2.53994797,2.63566048,2.74160847,2.74160847
05/07/2025,16:19:35,35808,14323,12990,692,26,3,0,0.03276877,0.38666970,1.87256750,2.50668515,2.60354320,2.70401592,2.70401592
05/07/2025,16:19:36,35858,14343,12922,687,28,3,0,0.03281386,0.38720166,1.86536398,2.49466634,2.59714008,2.69653012,2.69653012
05/07/2025,16:19:37,35903,14361,12842,688,30,3,0,0.03283638,0.38746762,1.82728395,2.45290210,2.56214069,2.65936537,2.65936537
05/07/2025,16:19:39,35873,14349,12209,676,30,3,0,0.03282798,0.38736847,1.78395935,2.40269408,2.51167610,2.60670448,2.60670448
05/07/2025,16:19:40,35934,14373,12181,681,31,3,0,0.03288350,0.38802343,1.78133427,2.40452830,2.51899953,2.61622421,2.61622421
05/07/2025,16:19:41,35998,14399,12164,689,33,3,0,0.03294270,0.38872221,1.78018303,2.41135953,2.53233904,2.63281176,2.63281176
05/07/2025,16:19:42,36114,14445,12393,709,35,3,0,0.03304838,0.38996919,1.80758510,2.45711769,2.58422243,2.68689144,2.68689144
05/07/2025,16:19:43,36285,14514,12933,735,37,3,0,0.03320463,0.39181293,1.87115065,2.54427374,2.67801323,2.78724019,2.78724019
05/07/2025,16:19:44,36497,14599,13702,761,39,3,0,0.03339950,0.39411237,1.96149674,2.65821125,2.80024780,2.91383641,2.91383641
05/07/2025,16:19:45,36713,14685,14449,786,41,3,0,0.03359705,0.39644331,2.04918404,2.76848792,2.91818191,3.03504950,3.03504950
05/07/2025,16:19:46,36907,14762,15104,807,43,3,0,0.03377382,0.39852920,2.12627741,2.86535946,3.02130515,3.14145171,3.14145171
05/07/2025,16:19:47,37119,14847,15878,830,45,3,0,0.03396853,0.40082675,2.21704162,2.97709697,3.13980751,3.26215037,3.26215037
05/07/2025,16:19:48,37260,14904,16471,845,45,3,0,0.03409770,0.40235112,2.28642775,3.06012092,3.22436367,3.34670653,3.34670653
05/07/2025,16:19:49,37433,14973,17150,859,45,3,0,0.03425524,0.40421013,2.36590765,3.15249465,3.31762999,3.43997285,3.43997285
05/07/2025,16:19:50,37522,15009,17546,865,45,3,0,0.03433743,0.40517970,2.41220319,3.20434854,3.36922730,3.49045654,3.49045654
05/07/2025,16:19:51,37541,15016,17575,869,45,3,0,0.03435397,0.40537510,2.41567863,3.21154114,3.37450464,3.49245491,3.49245491
05/07/2025,16:19:52,37500,15000,17273,865,43,3,0,0.03431690,0.40493754,2.38067600,3.17240132,3.33077181,3.44219506,3.44219506
05/07/2025,16:19:53,37543,15017,17114,865,42,3,0,0.03435649,0.40540467,2.36306277,3.15465906,3.30996513,3.41591312,3.41591312
05/07/2025,16:19:54,37627,15050,17055,868,42,3,0,0.03443299,0.40630747,2.35715522,3.15204772,3.30569510,3.40616782,3.40616782
05/07/2025,16:19:55,37680,15072,16819,868,41,3,0,0.03448204,0.40688616,2.33073868,3.12572818,3.27669780,3.37172618,3.37172618
05/07/2025,16:19:56,37732,15092,16607,870,41,2,0,0.03452913,0.40744196,2.30707830,3.10371590,3.25277026,3.34343699,3.34343699
05/07/2025,16:19:57,37708,15083,16211,867,40,2,0,0.03450693,0.40717979,2.26149016,3.05570456,3.20195107,3.28714253,3.28714253
05/07/2025,16:19:58,37640,15056,15701,855,38,2,0,0.03444462,0.40644474,2.20247884,2.98544660,3.12582446,3.20665427,3.20665427
05/07/2025,16:19:59,37523,15009,15060,830,36,2,0,0.03433823,0.40518922,2.12780737,2.88763669,3.01908148,3.09335334,3.09335334
05/07/2025,16:20:00,37406,14962,14469,806,34,2,0,0.03423094,0.40392319,2.05893408,2.79714312,2.92054742,2.99045762,2.99045762
05/07/2025,16:20:01,37250,14900,13950,784,32,2,0,0.03408784,0.40223482,1.99787469,2.71598253,2.83198597,2.89750358,2.89750358
05/07/2025,16:20:02,37078,14831,13475,762,30,2,0,0.03393056,0.40037869,1.94177771,2.63988226,2.74861132,2.81084996,2.81084996
05/07/2025,16:20:04,36919,14767,13081,746,28,1,0,0.03378497,0.39866077,1.89490334,2.57772198,2.68108831,2.74004798,2.74004798
05/07/2025,16:20:05,36813,14725,12927,743,28,1,0,0.03368851,0.39752249,1.87618970,2.55684320,2.65842436,2.71521866,2.71521866
05/07/2025,16:20:06,36773,14709,12939,746,28,1,0,0.03365134,0.39708394,1.87709629,2.56036699,2.66156510,2.71727672,2.71727672
05/07/2025,16:20:07,36748,14699,12995,750,28,1,0,0.03362872,0.39681701,1.88330445,2.57029139,2.67148950,2.72608751,2.72608751
05/07/2025,16:20:08,36724,14689,13048,754,28,1,0,0.03360649,0.39655484,1.88909736,2.57957451,2.68077262,2.73428795,2.73428795
05/07/2025,16:20:09,36687,14675,13064,756,28,1,0,0.03357330,0.39616302,1.89047080,2.58311309,2.68431120,2.73674385,2.73674385
05/07/2025,16:20:10,36625,14650,12956,755,27,1,0,0.03351600,0.39548709,1.87743434,2.56910753,2.66941305,2.71964941,2.71964941
05/07/2025,16:20:11,36558,14623,12798,754,27,1,0,0.03345502,0.39476735,1.85871911,2.54929326,2.64844962,2.69760330,2.69760330
05/07/2025,16:20:12,36539,14615,12784,757,28,1,0,0.03343708,0.39455570,1.85690782,2.55010009,2.65232087,2.70691888,2.70691888
05/07/2025,16:20:13,36526,14610,12675,749,28,1,0,0.03342568,0.39442126,1.84432809,2.52976393,2.63351331,2.69358659,2.69358659
05/07/2025,16:20:14,36485,14594,12500,739,29,2,0,0.03338828,0.39397989,1.82387146,2.50025873,2.60515727,2.67287118,2.67287118
05/07/2025,16:20:15,36485,14594,12445,736,29,2,0,0.03338770,0.39397318,1.81755929,2.49165240,2.59884925,2.67420379,2.67420379
05/07/2025,16:20:16,36551,14620,12586,749,31,2,0,0.03344856,0.39469107,1.83433777,2.52022658,2.63227302,2.71746448,2.71746448
05/07/2025,16:20:17,36701,14680,12898,769,32,3,0,0.03358590,0.39631174,1.87169903,2.57613703,2.69520128,2.79131234,2.79131234
05/07/2025,16:20:18,36850,14740,13165,788,34,3,0,0.03372244,0.39792288,1.90383582,2.62543387,2.75049686,2.85644485,2.85644485
05/07/2025,16:20:19,37030,14812,13489,810,36,3,0,0.03388667,0.39986100,1.94285955,2.68465581,2.81495144,2.92637469,2.92637469
05/07/2025,16:20:20,37210,14884,13793,837,36,3,0,0.03405165,0.40180773,1.97953698,2.74611978,2.87820058,2.99178919,2.99178919
05/07/2025,16:20:21,37376,14950,14080,872,36,3,0,0.03420363,0.40360097,2.01412603,2.81237971,2.94599272,3.06069495,3.06069495
05/07/2025,16:20:22,37508,15003,14260,904,36,3,0,0.03432392,0.40502046,2.03614641,2.86413095,2.99748739,3.11107600,3.11107600
05/07/2025,16:20:23,37586,15034,14281,927,36,3,0,0.03439592,0.40586992,2.03943565,2.88803842,3.01948321,3.13090646,3.13090646
05/07/2025,16:20:24,37660,15064,14270,937,35,3,0,0.03446346,0.40666690,2.03897236,2.89720570,3.02507654,3.13322082,3.13322082
05/07/2025,16:20:25,37742,15096,14278,947,34,3,0,0.03453834,0.40755061,2.04078109,2.90783696,3.03251690,3.13518591,3.13518591
05/07/2025,16:20:26,37875,15150,14353,961,33,3,0,0.03466043,0.40899113,2.05079722,2.93032689,3.05283861,3.15770392,3.15770392
05/07/2025,16:20:27,38054,15221,14316,967,33,3,0,0.03482418,0.41092353,2.04843981,2.93407781,3.05416474,3.16011273,3.16011273
05/07/2025,16:20:28,38212,15285,14277,963,32,3,0,0.03496889,0.41263096,2.04569181,2.92738662,3.04415255,3.14901786,3.14901786
05/07/2025,16:20:29,38311,15324,14080,945,31,3,0,0.03505928,0.41369775,2.02422281,2.88966261,3.00170905,3.10437806,3.10437806
05/07/2025,16:20:30,38397,15359,13861,925,29,3,0,0.03513781,0.41462439,2.00017387,2.84716057,2.95371780,3.05419052,3.05419052
05/07/2025,16:20:31,38504,15401,13739,910,28,3,0,0.03523551,0.41577699,1.98736641,2.82081321,2.92367001,3.02306005,3.02306005
05/07/2025,16:20:32,38590,15436,13612,899,27,3,0,0.03531404,0.41670364,1.97374312,2.79678334,2.89683229,2.99622233,2.99622233
05/07/2025,16:20:33,38661,15464,13499,889,28,3,0,0.03537932,0.41747393,1.96156312,2.77565178,2.87723294,2.97990195,2.97990195
05/07/2025,16:20:34,38739,15495,13478,887,29,3,0,0.03545031,0.41831189,1.96005017,2.77239373,2.87882448,2.98149349,2.98149349
05/07/2025,16:20:35,38760,15504,13553,902,31,3,0,0.03547012,0.41854547,1.96877449,2.79423883,2.90845349,3.01220518,3.01220518
05/07/2025,16:20:36,38747,15498,13470,919,33,3,0,0.03545791,0.41840150,1.95921477,2.80038506,2.92136457,3.02622988,3.02622988
05/07/2025,16:20:37,38740,15496,13417,936,35,3,0,0.03545161,0.41832715,1.95300058,2.81013488,2.93787924,3.04490991,3.04490991
05/07/2025,16:20:38,38828,15531,13762,969,37,3,0,0.03553256,0.41928239,1.99347722,2.88053729,3.01759416,3.12682112,3.12682112
05/07/2025,16:20:39,38956,15582,14208,1006,40,3,0,0.03564922,0.42065902,2.04589952,2.96692373,3.11482893,3.22625218,3.22625218
05/07/2025,16:20:40,39124,15649,14841,1046,43,3,0,0.03580305,0.42247417,2.12011674,3.07772411,3.23660413,3.35019274,3.35019274
05/07/2025,16:20:41,39239,15696,15340,1078,45,3,0,0.03590873,0.42372112,2.17846456,3.16554473,3.32914786,3.44165379,3.44165379
05/07/2025,16:20:42,39335,15734,15789,1100,45,3,0,0.03599647,0.42475645,2.23079606,3.23755648,3.40166914,3.51197878,3.51197878
05/07/2025,16:20:43,39401,15760,16142,1105,44,3,0,0.03605667,0.42546671,2.27187197,3.28341565,3.44459398,3.55162465,3.55162465
05/07/2025,16:20:44,39518,15807,16751,1117,44,3,0,0.03616338,0.42672604,2.34284309,3.36511546,3.52501815,3.62768716,3.62768716
05/07/2025,16:20:45,39669,15867,17439,1135,44,3,0,0.03630202,0.42836196,2.42319054,3.46194488,3.62159100,3.72206372,3.72206372
05/07/2025,16:20:46,39750,15900,17768,1139,43,3,0,0.03637564,0.42923048,2.46164968,3.50444329,3.66115509,3.75726615,3.75726615
05/07/2025,16:20:47,39821,15928,17986,1137,42,2,0,0.03644108,0.43000268,2.48739745,3.52799389,3.68023915,3.77198856,3.77198856
05/07/2025,16:20:48,39838,15935,17902,1125,40,2,0,0.03645611,0.43017999,2.47790439,3.50790117,3.65325510,3.73952924,3.73952924
05/07/2025,16:20:49,39883,15953,17822,1115,38,2,0,0.03649770,0.43067097,2.46931075,3.49003202,3.62926073,3.71117322,3.71117322
05/07/2025,16:20:50,39880,15952,17592,1103,36,2,0,0.03649472,0.43063569,2.4428700,0,0,0,0
05/07/2025,16:20:52,39906,15962,16826,1062,31,2,0,0.03651854,0.43091692,2.35552883,3.32777514,3.44313896,3.50865657,3.50865657
05/07/2025,16:20:53,39946,15978,16691,1058,30,2,0,0.03655538,0.43135163,2.34057346,3.30887750,3.42028431,3.48363656,3.48363656
05/07/2025,16:20:54,39984,15993,16707,1057,29,1,0,0.03658974,0.43175683,2.34282869,3.31016272,3.41761253,3.47876849,3.47876849
05/07/2025,16:20:55,40044,16017,16918,1060,29,1,0,0.03664500,0.43240890,2.36761608,3.33831129,3.44333631,3.50340959,3.50340959
05/07/2025,16:20:56,40071,16028,17129,1063,28,1,0,0.03667004,0.43270444,2.39204705,3.36494034,3.46767066,3.52663033,3.52663033
05/07/2025,16:20:57,40111,16044,17478,1068,27,1,0,0.03670630,0.43313247,2.43233573,3.41004339,3.51098492,3.56886191,3.56886191
05/07/2025,16:20:58,40174,16069,17959,1081,28,2,0,0.03676383,0.43381125,2.48809161,3.47801501,3.58202096,3.64425960,3.64425960
05/07/2025,16:20:59,40212,16084,18355,1099,30,2,0,0.03679857,0.43422117,2.53382750,3.53958680,3.64946140,3.71825799,3.71825799
05/07/2025,16:21:00,40182,16072,18504,1099,31,2,0,0.03677103,0.43389610,2.55049215,3.55670351,3.67002559,3.74321477,3.74321477
05/07/2025,16:21:01,40099,16039,18491,1094,31,2,0,0.03669541,0.43300379,2.54808507,3.54948115,3.66497145,3.74252228,3.74252228
05/07/2025,16:21:02,39947,15978,18247,1087,32,2,0,0.03655613,0.43136024,2.51860603,3.51334472,3.63062380,3.71033999,3.71033999
05/07/2025,16:21:03,39768,15907,17835,1092,33,2,0,0.03639212,0.42942495,2.46949475,3.46882269,3.59069478,3.67260727,3.67260727
05/07/2025,16:21:04,39579,15831,17367,1099,35,2,0,0.03621923,0.42738483,2.41397306,3.41995839,3.54706313,3.63225459,3.63225459
05/07/2025,16:21:05,39397,15758,16863,1108,37,2,0,0.03605270,0.42541997,2.35432169,3.36916158,3.50379727,3.59118502,3.59118502
05/07/2025,16:21:06,39202,15680,16271,1114,38,2,0,0.03587441,0.42331599,2.28452157,3.30414472,3.44235075,3.52862489,3.52862489
05/07/2025,16:21:07,38992,15597,15660,1110,38,2,0,0.03568228,0.42104893,2.21228822,3.22832415,3.36666027,3.44857276,3.44857276
05/07/2025,16:21:08,38869,15547,15471,1118,39,2,0,0.03557005,0.41972474,2.18943813,3.21322958,3.35488308,3.43459927,3.43459927
05/07/2025,16:21:09,38841,15536,15565,1137,41,2,0,0.03554365,0.41941301,2.19980654,3.24095205,3.38911383,3.47650158,3.47650158
05/07/2025,16:21:10,38957,15583,15999,1164,43,3,0,0.03565035,0.42067235,2.25076253,3.31659849,3.47369334,3.57636235,3.57636235
05/07/2025,16:21:11,39131,15652,16610,1178,45,3,0,0.03580945,0.42254950,2.32252109,3.40102486,3.56424493,3.67783354,3.67783354
05/07/2025,16:21:12,39329,15731,17285,1190,46,3,0,0.03599033,0.42468400,2.40185235,3.49169885,3.65964203,3.77978859,3.77978859
05/07/2025,16:21:13,39503,15801,17839,1197,46,4,0,0.03615013,0.42656970,2.46714438,3.56322823,3.73180742,3.85742925,3.85742925
05/07/2025,16:21:14,39665,15866,18297,1200,46,4,0,0.03629798,0.42831431,2.52119505,3.62022005,3.78879924,3.91878273,3.91878273
05/07/2025,16:21:15,39862,15945,18736,1204,46,4,0,0.03647857,0.43044503,2.57361217,3.67557741,3.84466614,3.97901128,3.97901128
05/07/2025,16:21:17,40048,16019,18905,1199,46,4,0,0.03664823,0.43244704,2.59487394,3.69247687,3.85914080,3.99676492,3.99676492
05/07/2025,16:21:18,40174,16069,18842,1184,44,4,0,0.03676350,0.43380743,2.58908461,3.67337276,3.83480766,3.97026641,3.97026641
05/07/2025,16:21:19,40212,16085,18551,1164,42,4,0,0.03679899,0.43422597,2.55620246,3.62148845,3.77577545,3.90575894,3.90575894
05/07/2025,16:21:20,40226,16090,18171,1144,40,4,0,0.03681133,0.43437180,2.51287235,3.56035222,3.70813094,3.83263916,3.83263916
05/07/2025,16:21:21,40244,16097,17818,1127,39,3,0,0.03682823,0.43457107,2.47270597,3.50480292,3.64670938,3.76685594,3.76685594
05/07/2025,16:21:22,40279,16111,17556,1114,37,3,0,0.03685990,0.43494477,2.44305890,3.46323111,3.60028798,3.71715557,3.71715557
05/07/2025,16:21:23,40298,16119,17281,1101,36,3,0,0.03687726,0.43514973,2.41189807,3.41953151,3.55199537,3.66558398,3.66558398
05/07/2025,16:21:24,40329,16131,17235,1092,35,3,0,0.03690531,0.43548055,2.40693320,3.40668117,3.53595413,3.64846006,3.64846006
05/07/2025,16:21:25,40334,16133,17239,1089,35,3,0,0.03690999,0.43553583,2.40748936,3.40494316,3.53217438,3.64248402,3.64248402
05/07/2025,16:21:26,40414,16165,17482,1116,36,3,0,0.03698358,0.43640432,2.43610847,3.45825182,3.58982309,3.69905005,3.69905005
05/07/2025,16:21:27,40522,16208,17783,1157,39,3,0,0.03708215,0.43756740,2.47166699,3.53084556,3.67224249,3.78146945,3.78146945
05/07/2025,16:21:28,40645,16258,18117,1206,43,3,0,0.03719525,0.43890207,2.51118192,3.61511921,3.77132147,3.88054843,3.88054843
05/07/2025,16:21:29,40739,16296,18325,1248,46,3,0,0.03728138,0.43991832,2.53607910,3.67889281,3.84823811,3.95638239,3.95638239
05/07/2025,16:21:30,40827,16331,18490,1288,50,3,0,0.03736168,0.44086594,2.55586234,3.73506521,3.91627791,4.02330858,4.02330858
05/07/2025,16:21:31,40924,16369,18671,1308,53,3,0,0.03745049,0.44191368,2.57759585,3.77473387,3.96730443,4.07433510,4.07433510
05/07/2025,16:21:32,40951,16380,18523,1316,55,3,0,0.03747463,0.44219871,2.56098004,3.76590652,3.96766673,4.07253204,4.07253204
05/07/2025,16:21:33,40928,16371,18197,1321,57,3,0,0.03745411,0.44195656,2.52348665,3.73306644,3.94044234,4.04311135,4.04311135
05/07/2025,16:21:34,40866,16346,17874,1320,57,3,0,0.03739756,0.44128924,2.48581847,3.69465520,3.90318026,4.00257030,4.00257030
05/07/2025,16:21:35,40790,16316,17584,1317,56,3,0,0.03732720,0.44045889,2.45185306,3.65781361,3.86212509,3.95607079,3.95607079
05/07/2025,16:21:36,40645,16258,17101,1310,53,2,0,0.03719519,0.43890112,2.39496369,3.59397584,3.78692945,3.87431720,3.87431720
05/07/2025,16:21:37,40583,16233,16982,1307,52,2,0,0.03713783,0.43822427,2.38074679,3.57710971,3.76661947,3.85617258,3.85617258
05/07/2025,16:21:38,40557,16223,17073,1306,52,3,0,0.03711456,0.43794969,2.39081710,3.58598398,3.77523716,3.86806925,3.86806925
05/07/2025,16:21:39,40529,16211,17172,1304,52,3,0,0.03708887,0.43764654,2.40186460,3.59583544,3.78432252,3.88043358,3.88043358
05/07/2025,16:21:40,40582,16233,17654,1306,52,3,0,0.03713757,0.43822139,2.45760542,3.65322436,3.84451928,3.94499200,3.94499200
05/07/2025,16:21:41,40653,16261,18175,1309,53,3,0,0.03720230,0.43898502,2.51799045,3.71590448,3.91039030,4.01414199,4.01414199
05/07/2025,16:21:42,40666,16266,18376,1308,53,3,0,0.03721400,0.43912325,2.54108460,3.73822262,3.93321797,4.04024864,4.04024864
05/07/2025,16:21:43,40649,16259,18415,1305,53,3,0,0.03719858,0.43894118,2.54536197,3.74027079,3.93437356,4.04251784,4.04251784
05/07/2025,16:21:44,40678,16271,18686,1307,53,3,0,0.03722524,0.43925576,2.57662233,3.77269425,3.96781970,4.07704666,4.07704666
05/07/2025,16:21:45,40628,16251,18633,1303,52,3,0,0.03717968,0.43871809,2.57002958,3.76328938,3.95215951,4.05702482,4.05702482
05/07/2025,16:21:46,40543,16217,18385,1297,49,3,0,0.03710137,0.43779429,2.54076541,3.72791780,3.90823791,4.00654527,4.00654527
05/07/2025,16:21:47,40450,16180,18107,1280,47,2,0,0.03701680,0.43679615,2.50798135,3.67984782,3.85200096,3.94375037,3.94375037
05/07/2025,16:21:48,40293,16117,17525,1255,44,2,0,0.03687267,0.43509541,2.43976399,3.58858902,3.75053346,3.83572492,3.83572492
05/07/2025,16:21:49,40141,16056,17014,1232,42,2,0,0.03673338,0.43345186,2.37958968,3.50724741,3.66000220,3.73971839,3.73971839
05/07/2025,16:21:50,39989,15995,16534,1210,39,2,0,0.03659442,0.43181211,2.32312322,3.43045372,3.57491507,3.65026961,3.65026961
05/07/2025,16:21:51,39849,15939,16112,1185,37,2,0,0.03646651,0.43030296,2.27325856,3.35851672,3.49519415,3.56618703,3.56618703
05/07/2025,16:21:52,39717,15887,15641,1156,35,2,0,0.03634597,0.42888060,2.21801937,3.27674497,3.40614802,3.47386193,3.47386193
05/07/2025,16:21:53,39575,15830,15133,1126,33,2,0,0.03621541,0.42733999,2.15836812,3.18959297,3.31210469,3.37545694,3.37545694
05/07/2025,16:21:54,39440,15776,14578,1094,31,1,0,0.03609190,0.42588237,2.09342342,3.09527247,3.21012676,3.27020004,3.27020004
05/07/2025,16:21:55,39314,15725,14058,1063,29,1,0,0.03597733,0.42453053,2.03261580,3.00605816,3.11440417,3.17228116,3.17228116
05/07/2025,16:21:56,39175,15670,13507,1031,28,1,0,0.03584952,0.42302235,1.96803655,2.91210311,3.01368427,3.06828228,3.06828228
05/07/2025,16:21:57,39016,15606,12897,997,26,1,0,0.03570449,0.42131110,1.89661351,2.80943014,2.90424645,2.95556549,2.95556549
05/07/2025,16:21:58,38928,15571,12459,970,25,1,0,0.03562331,0.42035302,1.84553877,2.73369697,2.82417684,2.87333052,2.87333052
05/07/2025,16:21:59,38879,15551,12116,950,24,1,0,0.03557887,0.41982866,1.80573940,2.67554242,2.76512609,2.81100079,2.81100079
05/07/2025,16:22:00,38839,15535,11767,929,24,1,0,0.03554258,0.41940060,1.76545469,2.61625555,2.70482015,2.74958124,2.74958124
05/07/2025,16:22:01,38859,15543,11453,910,24,1,0,0.03556019,0.41960843,1.72966744,2.56256426,2.65061933,2.69429774,2.69429774
05/07/2025,16:22:02,38851,15540,11223,894,24,1,0,0.03555324,0.41952645,1.70334961,2.52170449,2.60975956,2.65124167,2.65124167
05/07/2025,16:22:03,38854,15541,11085,889,25,1,0,0.03555625,0.41956173,1.68749394,2.48289891,2.58205527,2.62573368,2.62573368
05/07/2025,16:22:04,38824,15529,10693,887,28,1,0,0.03552836,0.41923282,1.64242481,2.45457436,2.55589895,2.59957736,2.59957736
05/07/2025,16:22:05,38713,15485,10377,875,27,1,0,0.03542656,0.41803160,1.60506299,2.40628985,2.50544621,2.54692832,2.54692832
05/07/2025,16:22:06,38566,15426,10032,861,26,1,0,0.03529261,0.41645097,1.56404573,2.35279787,2.45003897,2.49043840,2.49043840
05/07/2025,16:22:07,38409,15363,9947,855,26,1,0,0.03514896,0.41475594,1.55259557,2.33501427,2.43187232,2.47118907,2.47118907
05/07/2025,16:22:08,38282,15312,9944,848,26,1,0,0.03503240,0.41338030,1.55088467,2.32751807,2.42323058,2.46254733,2.46254733
05/07/2025,16:22:09,38170,15268,9996,835,25,1,0,0.03493018,0.41217432,1.55556402,2.31975565,2.41329632,2.45153039,2.45153039
05/07/2025,16:22:10,38046,15218,10007,815,24,1,0,0.03481675,0.41083583,1.55548592,2.30200046,2.39145765,2.42749543,2.42749543
05/07/2025,16:22:11,37927,15171,10017,797,23,1,0,0.03470800,0.40955262,1.55538222,2.28528577,2.37168215,2.40771993,2.40771993
05/07/2025,16:22:12,37808,15123,10026,779,23,1,0,0.03459909,0.40826753,1.55510290,2.26871940,2.35383653,2.38767801,2.38767801
05/07/2025,16:22:13,37688,15075,10037,762,23,1,0,0.03448851,0.40696243,1.55506207,2.25297262,2.33668764,2.37052912,2.37052912
05/07/2025,16:22:14,37546,15018,9971,743,22,1,0,0.03435859,0.40542946,1.54595937,2.22593386,2.30824315,2.33991927,2.33991927
05/07/2025,16:22:15,37406,14962,9732,720,22,0,0,0.03423078,0.40392127,1.51712058,2.17634780,2.25674544,2.28730795,2.28730795
05/07/2025,16:22:16,37317,14927,9528,700,21,1,0,0.03414973,0.40296508,1.49286933,2.13396740,2.21334236,2.24501848,2.24501848
05/07/2025,16:22:17,37259,14903,9380,684,22,1,0,0.03409657,0.40233778,1.47525631,2.10194055,2.18195513,2.22127188,2.22127188
05/07/2025,16:22:18,37203,14881,9247,670,22,1,0,0.03404496,0.40172862,1.45942670,2.07257013,2.15322073,2.19909543,2.19909543
05/07/2025,16:22:19,37159,14863,9158,657,22,1,0,0.03400440,0.40125004,1.44885774,2.05033541,2.13175211,2.18418476,2.18418476
05/07/2025,16:22:20,37138,14855,9131,647,22,1,0,0.03398605,0.40103361,1.44553102,2.03783018,2.12013947,2.17693377,2.17693377
05/07/2025,16:22:21,37160,14864,9187,637,23,1,0,0.03400602,0.40126911,1.45215685,2.03569846,2.11903042,2.18018638,2.18018638
05/07/2025,16:22:22,37209,14883,9302,629,23,2,0,0.03405052,0.40179437,1.46579803,2.04226221,2.12661685,2.19213446,2.19213446
05/07/2025,16:22:23,37257,14902,9477,631,23,2,0,0.03409415,0.40230917,1.48632797,2.06408519,2.14984195,2.21975215,2.21975215
05/07/2025,16:22:24,37233,14893,9513,633,23,2,0,0.03407233,0.40205177,1.49027562,2.06977795,2.15617433,2.22824989,2.22824989
05/07/2025,16:22:25,37191,14876,9484,632,23,2,0,0.03403381,0.40159704,1.48645598,2.06544128,2.15183766,2.22391322,2.22391322
05/07/2025,16:22:26,37210,14884,9591,636,24,2,0,0.03405175,0.40180869,1.49886265,2.08101513,2.16907020,2.24225938,2.24225938
05/07/2025,16:22:27,37242,14897,9721,641,25,2,0,0.03408099,0.40215380,1.51417771,2.10133856,2.19398665,2.27045480,2.27045480
05/07/2025,16:22:28,37255,14902,9808,645,26,2,0,0.03409295,0.40229488,1.52423955,2.11489061,2.21174866,2.29146485,2.29146485
05/07/2025,16:22:30,37221,14888,9794,653,27,2,0,0.03406128,0.40192118,1.52218545,2.11994688,2.22025240,2.30216489,2.30216489
