Date,Time,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
12/07/2025,03:24:08,28362,11344,6976,353,18,0,0,0.02595455,0.30626238,1.10423181,1.42797959,1.49459457,1.52407440,1.52407440
12/07/2025,03:24:09,28610,11444,7132,358,18,0,0,0.02618134,0.30893839,1.12481443,1.45273143,1.51934641,1.54882624,1.54882624
12/07/2025,03:24:10,28836,11534,7264,362,18,0,0,0.02638849,0.31138275,1.14227724,1.47387846,1.54049344,1.56997327,1.56997327
12/07/2025,03:24:11,28957,11582,7385,366,18,0,0,0.02649886,0.31268502,1.15749107,1.49284056,1.55919896,1.58867879,1.58867879
12/07/2025,03:24:12,28997,11598,7455,370,18,0,0,0.02653537,0.31311592,1.16583920,1.50458190,1.57068735,1.60016718,1.60016718
12/07/2025,03:24:13,28971,11588,7498,371,18,0,0,0.02651185,0.31283850,1.17051809,1.51048886,1.57633773,1.60362127,1.60362127
12/07/2025,03:24:14,28895,11558,7517,369,18,0,0,0.02644237,0.31201862,1.17191998,1.50991961,1.57512886,1.60241240,1.60241240
12/07/2025,03:24:15,28811,11524,7519,366,17,0,0,0.02636555,0.31111202,1.17115876,1.50683128,1.57153100,1.59881454,1.59881454
12/07/2025,03:24:16,28665,11466,7405,362,17,0,0,0.02623182,0.30953422,1.15663467,1.48852597,1.55233310,1.57633766,1.57633766
12/07/2025,03:24:17,28517,11406,7283,358,17,0,0,0.02609619,0.30793357,1.14104971,1.46896671,1.53213422,1.55397342,1.55397342
12/07/2025,03:24:18,28400,11360,7222,355,17,0,0,0.02598922,0.30667137,1.13283167,1.45838953,1.52104750,1.54288670,1.54288670
12/07/2025,03:24:19,28323,11329,7224,355,17,0,0,0.02591909,0.30584387,1.13222630,1.45726713,1.51954205,1.54138125,1.54138125
12/07/2025,03:24:20,28265,11306,7252,355,17,0,0,0.02586568,0.30521371,1.13477918,1.45982001,1.52196845,1.54380765,1.54380765
12/07/2025,03:24:21,28274,11309,7255,354,17,0,0,0.02587456,0.30531856,1.13517891,1.45915272,1.52104459,1.54288379,1.54288379
12/07/2025,03:24:22,28345,11338,7269,352,17,0,0,0.02593903,0.30607931,1.13756756,1.46050730,1.52252565,1.54653021,1.54653021
12/07/2025,03:24:23,28440,11376,7337,353,17,1,0,0.02602597,0.30710512,1.14643384,1.46972956,1.53366317,1.56750465,1.56750465
12/07/2025,03:24:24,28535,11414,7411,354,18,1,0,0.02611316,0.30813380,1.15582401,1.47989482,1.54561721,1.58709932,1.58709932
12/07/2025,03:24:25,28628,11451,7476,354,18,1,0,0.02619854,0.30914144,1.16430862,1.48889647,1.55653051,1.60568419,1.60568419
12/07/2025,03:24:26,28733,11493,7548,356,19,1,0,0.02629461,0.31027497,1.17365414,1.49982604,1.56937534,1.62508696,1.62508696
12/07/2025,03:24:27,28862,11545,7663,364,19,1,0,0.02641241,0.31166494,1.18828928,1.52192569,1.59364321,1.65371649,1.65371649
12/07/2025,03:24:28,28984,11593,7771,373,20,2,0,0.02652413,0.31298339,1.20188751,1.54334533,1.61723469,1.68166962,1.68166962
12/07/2025,03:24:29,29019,11607,7795,379,20,2,0,0.02655622,0.31336188,1.20500467,1.55234387,1.62801840,1.69792860,1.69792860
12/07/2025,03:24:30,29033,11613,7819,386,21,2,0,0.02656905,0.31351344,1.20789501,1.56134162,1.63842188,1.71049744,1.71049744
12/07/2025,03:24:31,29097,11638,7920,400,21,2,0,0.02662683,0.31419509,1.22012119,1.58636555,1.66369877,1.73577433,1.73577433
12/07/2025,03:24:32,29176,11670,8032,414,21,2,0,0.02669961,0.31505405,1.23385369,1.61344486,1.69090817,1.76190105,1.76190105
12/07/2025,03:24:33,29305,11722,8228,432,21,2,0,0.02681724,0.31644210,1.25758766,1.65323984,1.73121268,1.80220556,1.80220556
12/07/2025,03:24:34,29441,11776,8433,455,21,2,0,0.02694182,0.31791214,1.28258713,1.69905155,1.77766040,1.84865328,1.84865328
12/07/2025,03:24:35,29544,11817,8568,478,21,2,0,0.02703644,0.31902852,1.29909359,1.73685434,1.81546319,1.88425978,1.88425978
12/07/2025,03:24:36,29639,11855,8675,498,21,2,0,0.02712289,0.32004860,1.31239745,1.76893433,1.84779976,1.91551367,1.91551367
12/07/2025,03:24:37,29770,11908,8894,521,21,2,0,0.02724295,0.32146525,1.33888255,1.81606970,1.89506161,1.96277552,1.96277552
12/07/2025,03:24:38,29979,11991,9056,540,21,2,0,0.02743417,0.32372178,1.35963957,1.85431072,1.93317615,1.99980738,1.99980738
12/07/2025,03:24:39,30139,12055,9051,545,21,2,0,0.02758040,0.32544733,1.36077536,1.85967979,1.93803569,2.00138794,2.00138794
12/07/2025,03:24:40,30297,12119,9067,548,21,2,0,0.02772550,0.32715952,1.36433758,1.86598916,1.94357895,2.00581759,2.00581759
12/07/2025,03:24:41,30446,12178,9119,548,21,1,0,0.02786171,0.32876685,1.37183436,1.87413200,1.95095569,2.00991536,2.00991536
12/07/2025,03:24:42,30557,12223,9102,539,20,1,0,0.02796361,0.32996901,1.37118638,1.86453246,1.93995042,1.99566204,1.99566204
12/07/2025,03:24:43,30672,12269,9191,528,20,1,0,0.02806896,0.33121217,1.38252004,1.86581552,1.94021441,1.99481242,1.99481242
12/07/2025,03:24:44,30796,12318,9392,518,20,1,0,0.02818181,0.33254395,1.40689249,1.88178547,1.95516168,2.00539804,2.00539804
12/07/2025,03:24:46,30853,12341,9449,505,19,1,0,0.02823426,0.33316270,1.41398633,1.87685757,1.94895815,0,0
12/07/2025,03:24:47,30542,12216,9319,463,18,1,0,0.02794945,0.32980215,1.39582546,1.82004632,1.88870304,1.92693711,1.92693711
12/07/2025,03:24:48,30425,12170,9206,452,18,1,0,0.02784274,0.32854283,1.38161585,1.79568910,1.86332314,1.89936092,1.89936092
12/07/2025,03:24:49,30331,12132,9142,450,18,1,0,0.02775662,0.32752656,1.37328423,1.78528934,1.85215728,1.88599876,1.88599876
12/07/2025,03:24:50,30202,12080,8922,446,18,1,0,0.02763808,0.32612802,1.34674049,1.75496439,1.82093974,1.85369854,1.85369854
12/07/2025,03:24:51,30052,12021,8595,440,17,0,0,0.02750148,0.32451592,1.30769139,1.71087397,1.77583026,1.80639277,1.80639277
12/07/2025,03:24:52,29892,11957,8261,434,17,0,0,0.02735499,0.32278752,1.26770587,1.66539416,1.72945425,1.75893408,1.75893408
12/07/2025,03:24:53,29733,11893,7949,428,17,0,0,0.02720940,0.32106960,1.23039687,1.62288279,1.68605030,1.71333384,1.71333384
12/07/2025,03:24:54,29576,11830,7662,423,17,0,0,0.02706569,0.31937363,1.19577584,1.58328450,1.64568590,1.67296944,1.67296944
12/07/2025,03:24:55,29435,11774,7416,419,17,0,0,0.02693658,0.31785019,1.16620691,1.54970832,1.61134723,1.63426911,1.63426911
12/07/2025,03:24:56,29307,11723,7196,414,16,0,0,0.02681966,0.31647071,1.13959735,1.51896249,1.58008825,1.60192745,1.60192745
12/07/2025,03:24:57,29188,11675,6991,406,16,0,0,0.02671021,0.31517894,1.11492164,1.48704738,1.54753713,1.56937633,1.56937633
12/07/2025,03:24:58,29085,11634,6821,399,16,0,0,0.02661655,0.31407400,1.09428220,1.46017150,1.52014811,1.53651204,1.53651204
12/07/2025,03:24:59,29011,11604,6705,394,16,0,0,0.02654901,0.31327701,1.08031679,1.44145486,1.50079546,1.51715939,1.51715939
12/07/2025,03:25:00,28949,11579,6619,391,15,0,0,0.02649149,0.31259824,1.06972127,1.42808017,1.48550550,1.50186943,1.50186943
12/07/2025,03:25:01,28908,11563,6594,394,15,0,0,0.02645449,0.31216162,1.06647324,1.42715925,1.48458458,1.50094851,1.50094851
12/07/2025,03:25:02,28900,11560,6724,401,16,0,0,0.02644689,0.31207201,1.08118394,1.44843034,1.50662178,1.52626469,1.52626469
12/07/2025,03:25:03,28928,11571,6944,418,16,0,0,0.02647252,0.31237422,1.10671623,1.48976558,1.54987228,1.57171148,1.57171148
12/07/2025,03:25:04,28995,11598,7219,439,16,0,0,0.02653408,0.31310067,1.13888934,1.54064985,1.60152266,1.62880620,1.62880620
12/07/2025,03:25:05,29110,11644,7547,466,17,0,0,0.02663950,0.31434477,1.17764719,1.60448525,1.66625064,1.69464779,1.69464779
12/07/2025,03:25:06,29246,11698,7903,506,17,1,0,0.02676376,0.31581100,1.21988707,1.68298434,1.74564231,1.77731843,1.77731843
12/07/2025,03:25:07,29370,11748,8224,544,17,1,0,0.02687735,0.31715138,1.25785256,1.75588398,1.81956463,1.85232343,1.85232343
12/07/2025,03:25:08,29511,11804,8572,581,17,1,0,0.02700645,0.31867481,1.29925689,1.83180242,1.89624556,1.93008704,1.93008704
12/07/2025,03:25:09,29628,11851,8861,610,18,1,0,0.02711310,0.31993323,1.33348486,1.89223992,1.95732269,1.99336047,1.99336047
12/07/2025,03:25:10,29708,11883,8972,630,18,1,0,0.02718623,0.32079600,1.34704342,1.92438061,1.98997291,2.02601069,2.02601069
12/07/2025,03:25:11,29721,11888,8914,633,18,1,0,0.02719867,0.32094282,1.34063028,1.92003561,1.98537495,2.02141273,2.02141273
12/07/2025,03:25:12,29645,11858,8689,625,17,1,0,0.02712877,0.32011818,1.31409493,1.88674587,1.95144559,1.98528707,1.98528707
12/07/2025,03:25:13,29468,11787,8373,610,17,1,0,0.02696670,0.31820576,1.27599766,1.83507575,1.89888288,1.93055900,1.93055900
12/07/2025,03:25:14,29248,11699,8010,588,17,0,0,0.02676515,0.31582722,1.23211033,1.77044116,1.83322561,1.86270544,1.86270544
12/07/2025,03:25:15,29013,11605,7639,564,17,0,0,0.02655047,0.31329419,1.18710712,1.70326861,1.76503400,1.79231754,1.79231754
12/07/2025,03:25:16,28749,11499,7225,536,16,0,0,0.02630874,0.31044179,1.13696960,1.62834454,1.68896077,1.71296533,1.71296533
12/07/2025,03:25:17,28486,11394,6839,510,16,0,0,0.02606846,0.30760658,1.08988694,1.55747647,1.61643401,1.63607692,1.63607692
12/07/2025,03:25:18,28228,11291,6480,485,15,0,0,0.02583184,0.30481427,1.04610296,1.49074714,1.54536463,1.56172856,1.56172856
12/07/2025,03:25:19,27982,11192,6160,462,13,0,0,0.02560666,0.30215731,1.00682078,1.43016862,1.48070262,1.49490119,1.49490119
12/07/2025,03:25:20,27747,11099,5881,444,13,0,0,0.02539207,0.29962523,0.97232503,1.37928883,1.42663193,1.43863421,1.43863421
12/07/2025,03:25:21,27530,11012,5617,430,12,0,0,0.02519333,0.29728004,0.93978944,1.33356749,1.37771970,1.38972198,1.38972198
12/07/2025,03:25:22,27324,10929,5368,416,11,0,0,0.02500469,0.29505400,0.90907353,1.29002180,1.33136616,1.33900678,1.33900678
12/07/2025,03:25:23,27121,10848,5135,402,10,0,0,0.02481904,0.29286324,0.88031980,1.24898827,1.28752840,1.29405541,1.29405541
12/07/2025,03:25:24,26922,10768,4922,390,9,0,0,0.02463677,0.29071251,0.85375099,1.21065578,1.24677111,1.25329812,1.25329812
12/07/2025,03:25:25,26727,10690,4725,377,9,0,0,0.02445812,0.28860466,0.82907498,1.17476607,1.20883966,1.21536667,1.21536667
12/07/2025,03:25:26,26533,10613,4542,366,8,0,0,0.02428103,0.28651494,0.80612186,1.14111629,1.17314453,1.17967154,1.17967154
12/07/2025,03:25:27,26334,10533,4360,354,8,0,0,0.02409860,0.28436232,0.78310172,1.10739948,1.13751607,1.14076411,1.14076411
12/07/2025,03:25:28,26127,10451,4172,342,7,0,0,0.02390955,0.28213150,0.75941374,1.07285286,1.10092771,1.10092771,1.10092771
12/07/2025,03:25:29,25924,10369,3999,331,7,0,0,0.02372324,0.27993309,0.73738594,1.04041848,1.06683464,1.06683464,1.06683464
12/07/2025,03:25:30,25724,10289,3838,320,6,0,0,0.02354081,0.27778047,0.71680959,1.00988945,1.03477340,1.03477340,1.03477340
12/07/2025,03:25:31,25529,10211,3694,309,6,0,0,0.02336204,0.27567074,0.69827164,0.98194696,1.00517222,1.00517222,1.00517222
12/07/2025,03:25:32,25441,10176,3748,308,7,0,0,0.02328173,0.27472314,0.70354074,0.98621402,1.01301323,1.01626127,1.01626127
12/07/2025,03:25:33,25527,10210,4050,324,10,0,0,0.02336010,0.27564787,0.73894568,1.03593578,1.07319666,1.08191996,1.08191996
12/07/2025,03:25:34,25620,10248,4340,340,13,0,0,0.02344558,0.27665651,0.77310151,1.08495658,1.13229968,1.14649825,1.14649825
12/07/2025,03:25:35,25726,10290,4646,356,15,0,0,0.02354211,0.27779573,0.80924206,1.13586602,1.19329135,1.21185158,1.21185158
12/07/2025,03:25:36,25839,10335,4955,372,16,0,0,0.02364584,0.27901980,0.84583508,1.18693692,1.24831926,1.27015846,1.27015846
12/07/2025,03:25:37,25950,10380,5241,387,17,0,0,0.02374764,0.28022100,0.87981184,1.23477753,1.29794504,1.32522858,1.32522858
12/07/2025,03:25:38,26067,10427,5519,403,17,0,0,0.02385461,0.28148323,0.91281973,1.28177829,1.34660449,1.37388803,1.37388803
12/07/2025,03:25:39,26206,10482,5812,419,18,0,0,0.02398139,0.28297904,0.94783436,1.33156181,1.39817679,1.42765662,1.42765662
12/07/2025,03:25:40,26238,10495,5896,426,18,0,0,0.02401144,0.28333367,0.95780674,1.34773951,1.41499050,1.44447033,1.44447033
12/07/2025,03:25:41,26098,10439,5723,415,18,0,0,0.02388321,0.28182072,0.93653716,1.31703337,1.38313882,1.41042236,1.41042236
12/07/2025,03:25:42,25968,10387,5575,406,17,0,0,0.02376422,0.28041646,0.91818767,1.28986135,1.35481764,1.38101850,1.38101850
12/07/2025,03:25:43,25879,10351,5469,399,17,0,0,0.02368220,0.27944882,0.90508563,1.27081295,1.33500313,1.35684233,1.35684233
12/07/2025,03:25:44,25786,10314,5351,393,17,0,0,0.02359763,0.27845068,0.89062019,1.25046613,1.31414678,1.33598598,1.33598598
12/07/2025,03:25:45,25696,10278,5248,387,17,0,0,0.02351464,0.27747159,0.87780569,1.23209328,1.29513431,1.31261186,1.31261186
12/07/2025,03:25:46,25604,10241,5174,382,17,0,0,0.02343078,0.27648202,0.86837788,1.21836722,1.28102519,1.29738912,1.29738912
12/07/2025,03:25:47,25492,10196,5073,376,17,0,0,0.02332817,0.27527130,0.85554988,1.20040091,1.26254935,1.27891328,1.27891328
12/07/2025,03:25:48,25406,10162,5015,376,17,0,0,0.02324948,0.27434273,0.84803710,1.19282315,1.25497159,1.27133552,1.27133552
12/07/2025,03:25:49,25333,10133,4976,378,17,0,0,0.02318300,0.27355815,0.84281322,1.18953838,1.25181330,1.26817723,1.26817723
12/07/2025,03:25:50,25306,10122,4974,381,17,0,0,0.02315851,0.27326929,0.84222948,1.19131378,1.25358870,1.26995263,1.26995263
12/07/2025,03:25:51,25319,10127,4921,381,17,0,0,0.02317008,0.27340563,0.83629862,1.18505989,1.24733481,1.26369874,1.26369874
12/07/2025,03:25:52,25386,10154,4884,381,17,0,0,0.02323099,0.27412443,0.83287299,1.18156929,1.24371773,1.26008166,1.26008166
12/07/2025,03:25:53,25522,10208,4944,382,17,0,0,0.02335541,0.27559258,0.84114760,1.19126597,1.25354089,1.26990482,1.26990482
12/07/2025,03:25:54,25662,10264,4978,382,17,0,0,0.02348361,0.27710550,0.84658270,1.19663610,1.25865445,1.27501838,1.27501838
12/07/2025,03:25:55,25799,10319,5005,382,17,0,0,0.02360949,0.27859080,0.85110166,1.20076797,1.26265984,1.27902377,1.27902377
12/07/2025,03:25:56,25936,10374,5005,376,16,0,0,0.02373423,0.28006275,0.85257361,1.19706866,1.25845100,1.27481493,1.27481493
12/07/2025,03:25:58,26096,10438,5021,370,16,0,0,0.02388111,0.28179592,0.85615680,1.19499650,1.25586931,1.27115056,1.27115056
12/07/2025,03:25:59,26239,10495,5020,363,16,0,0,0.02401231,0.28334413,0.85755551,1.19051383,1.25087349,1.26287577,1.26287577
12/07/2025,03:26:00,26298,10519,5005,357,16,0,0,0.02406596,0.28397715,0.85648801,1.18340297,1.24325310,1.25525538,1.25525538
12/07/2025,03:26:01,26330,10532,5016,352,15,0,0,0.02409504,0.28432036,0.85808737,1.18080108,1.23860947,1.25061175,1.25061175
12/07/2025,03:26:02,26297,10519,4940,346,15,0,0,0.02406499,0.28396573,0.84907637,1.16619971,1.22158330,1.23358558,1.23358558
12/07/2025,03:26:03,26283,10513,4892,342,14,0,0,0.02405255,0.28381890,0.84345621,1.15657230,1.21029720,1.21902050,1.21902050
12/07/2025,03:26:04,26271,10508,4854,338,14,0,0,0.02404108,0.28368352,0.83895416,1.14861207,1.20118782,1.20771483,1.20771483
12/07/2025,03:26:05,26224,10489,4804,334,14,0,0,0.02399809,0.28317635,0.83275153,1.13872522,1.19002533,1.19655234,1.19655234
12/07/2025,03:26:06,26141,10456,4737,329,13,0,0,0.02392176,0.28227547,0.82415155,1.12576293,1.17514778,1.18167479,1.18167479
12/07/2025,03:26:07,26079,10431,4791,327,13,0,0,0.02386537,0.28161004,0.82963008,1.12897932,1.17836417,1.18489118,1.18489118
12/07/2025,03:26:08,26072,10429,4934,327,13,0,0,0.02385939,0.28153950,0.84598363,1.14539693,1.19478178,1.20130879,1.20130879
12/07/2025,03:26:09,26108,10443,5241,327,13,0,0,0.02389171,0.28192084,0.88143905,1.18153136,1.23091621,1.23744322,1.23744322
12/07/2025,03:26:10,26151,10460,5763,328,13,0,0,0.02393113,0.28238605,0.94161854,1.24216291,1.29154776,1.30135374,1.30135374
12/07/2025,03:26:11,26248,10499,6351,329,13,0,0,0.02402033,0.28343855,1.00993092,1.31167133,1.36105618,1.37305846,1.37305846
12/07/2025,03:26:12,26483,10593,7142,336,14,0,0,0.02423491,0.28597059,1.10295339,1.41051021,1.46181032,1.47381260,1.47381260
12/07/2025,03:26:13,26825,10730,8077,346,15,0,0,0.02454861,0.28967239,1.21365059,1.53077393,1.58539142,1.59958999,1.59958999
12/07/2025,03:26:14,27168,10867,8986,356,15,0,0,0.02486169,0.29336659,1.32121365,1.64738555,1.70430135,1.72066528,1.72066528
12/07/2025,03:26:15,27438,10975,9738,362,16,0,0,0.02510892,0.29628381,1.41023850,1.74183972,1.80041421,1.81677814,1.81677814
12/07/2025,03:26:16,27660,11064,10366,369,16,0,0,0.02531225,0.29868334,1.48445435,1.82238901,1.88300524,1.90048279,1.90048279
12/07/2025,03:26:17,27831,11132,10767,379,17,0,0,0.02546915,0.30053472,1.53213670,1.87941092,1.94168584,1.96352504,1.96352504
12/07/2025,03:26:18,27987,11194,10861,388,17,0,0,0.02561118,0.30221068,1.54457767,1.90051337,1.96444698,1.98736886,1.98736886
12/07/2025,03:26:19,28055,11222,10793,395,18,0,0,0.02567355,0.30294665,1.53749329,1.89931037,1.96464971,1.99193325,1.99193325
12/07/2025,03:26:20,27982,11193,10449,396,18,0,0,0.02560730,0.30216492,1.49744067,1.85993584,1.92629424,1.95357778,1.95357778
12/07/2025,03:26:21,27809,11123,9912,392,18,0,0,0.02544831,0.30028876,1.43409308,1.79335701,1.86022495,1.88642581,1.88642581
12/07/2025,03:26:22,27633,11053,9401,388,18,0,0,0.02528753,0.29839163,1.37374994,1.72968564,1.79706672,1.81890592,1.81890592
12/07/2025,03:26:23,27459,10983,8924,385,18,0,0,0.02512863,0.29651643,1.31729853,1.67013110,1.73789523,1.75973443,1.75973443
12/07/2025,03:26:24,27285,10914,8486,378,18,0,0,0.02496898,0.29463263,1.26537482,1.61180898,1.67905997,1.70089917,1.70089917
12/07/2025,03:26:25,27198,10879,8163,369,18,0,0,0.02488949,0.29369454,1.22743999,1.56543962,1.63154507,1.64902262,1.64902262
12/07/2025,03:26:26,27167,10867,7943,362,18,0,0,0.02486143,0.29336371,1.20195184,1.53339108,1.59847385,1.61483778,1.61483778
12/07/2025,03:26:27,27190,10876,7840,356,17,0,0,0.02488205,0.29360683,1.19042818,1.51711711,1.58156025,1.59792418,1.59792418
12/07/2025,03:26:28,27267,10906,7853,353,17,0,0,0.02495257,0.29443909,1.19274284,1.51649062,1.58042423,1.59462280,1.59462280
12/07/2025,03:26:29,27352,10940,7875,350,17,0,0,0.02503029,0.29535620,1.19617648,1.51737112,1.58092168,1.59292396,1.59292396
12/07/2025,03:26:30,27442,10976,7905,348,17,0,0,0.02511263,0.29632765,1.20054910,1.51964357,1.58281108,1.59481336,1.59481336
12/07/2025,03:26:31,27547,11019,7977,347,17,0,0,0.02520910,0.29746594,1.20990361,1.52831907,1.59148658,1.60348886,1.60348886
12/07/2025,03:26:32,27645,11058,8040,347,17,0,0,0.02529868,0.29852318,1.21821146,1.53640089,1.59956840,1.61157068,1.61157068
12/07/2025,03:26:33,27662,11065,8050,349,17,0,0,0.02531419,0.29870623,1.21950539,1.53918187,1.60196632,1.61396860,1.61396860
12/07/2025,03:26:34,27626,11050,7984,350,17,0,0,0.02528074,0.29831153,1.21156109,1.53191566,1.59431706,1.60631934,1.60631934
12/07/2025,03:26:35,27537,11014,7817,349,17,0,0,0.02519963,0.29735438,1.19151370,1.51089918,1.57279105,1.58479333,1.58479333
12/07/2025,03:26:36,27394,10957,7548,346,16,0,0,0.02506884,0.29581095,1.15926287,1.47622423,1.53734999,1.54935227,1.54935227
12/07/2025,03:26:37,27243,10897,7280,343,16,0,0,0.02493108,0.29418549,1.12693000,1.44133822,1.50195445,1.51395673,1.51395673
12/07/2025,03:26:38,27104,10841,7044,341,16,0,0,0.02480326,0.29267730,1.09841446,1.41056054,1.47053715,1.48253943,1.48253943
12/07/2025,03:26:39,26980,10792,6825,339,16,0,0,0.02468983,0.29133884,1.07206805,1.38240496,1.44059640,1.45259868,1.45259868
12/07/2025,03:26:40,26881,10752,6658,338,15,0,0,0.02459935,0.29027109,1.05183342,1.36165330,1.41780300,1.42980528,1.42980528
12/07/2025,03:26:41,26784,10713,6493,338,15,0,0,0.02451096,0.28922815,1.03199924,1.34175415,1.39675469,1.40875697,1.40875697
12/07/2025,03:26:42,26692,10676,6339,338,14,0,0,0.02442623,0.28822812,1.01331473,1.32306964,1.37641149,1.38841377,1.38841377
12/07/2025,03:26:43,26600,10640,6196,338,14,0,0,0.02434211,0.28723567,0.99604356,1.30541046,1.35722010,1.36922238,1.36922238
12/07/2025,03:26:44,26516,10606,6073,338,14,0,0,0.02426584,0.28633572,0.98100980,1.29053868,1.34183879,1.35384107,1.35384107
12/07/2025,03:26:45,26469,10587,5981,338,13,0,0,0.02422237,0.28582283,0.96999041,1.28010038,1.32948523,1.34148751,1.34148751
12/07/2025,03:26:46,26505,10602,5980,341,13,0,0,0.02425543,0.28621274,0.97023093,1.28244198,1.33182683,1.34382911,1.34382911
12/07/2025,03:26:47,26551,10620,6010,343,13,0,0,0.02429761,0.28671041,0.97420652,1.28832373,1.33770858,1.34971086,1.34971086
12/07/2025,03:26:48,26627,10651,6141,345,13,0,0,0.02436709,0.28753026,0.99004882,1.30665512,1.35603997,1.36804225,1.36804225
12/07/2025,03:26:49,26747,10698,6240,343,13,0,0,0.02447670,0.28882391,1.00266087,1.31736009,1.36508625,1.37708853,1.37708853
12/07/2025,03:26:50,26921,10768,6398,347,14,0,0,0.02463628,0.29070678,1.02259985,1.34062731,1.39358611,1.40667107,1.40667107
12/07/2025,03:26:51,27132,10853,6613,355,16,0,0,0.02482912,0.29298238,1.04943890,1.37509376,1.43520046,1.45156439,1.45156439
12/07/2025,03:26:52,27331,10932,6847,365,17,0,0,0.02501164,0.29513599,1.07837773,1.41314521,1.47503708,1.49467999,1.49467999
12/07/2025,03:26:53,27508,11003,7122,376,17,0,0,0.02517329,0.29704361,1.11173602,1.45584307,1.51939363,1.54123283,1.54123283
12/07/2025,03:26:54,27611,11044,7373,385,18,0,0,0.02526782,0.29815901,1.14155941,1.49416595,1.55950529,1.58570615,1.58570615
12/07/2025,03:26:55,27700,11080,7583,398,18,0,0,0.02534887,0.29911523,1.16648944,1.53131172,1.59843623,1.62571977,1.62571977
12/07/2025,03:26:56,27735,11094,7641,410,18,0,0,0.02538118,0.29949654,1.17353171,1.54875966,1.61741638,1.64689621,1.64689621
12/07/2025,03:26:57,27694,11077,7666,420,19,0,0,0.02534305,0.29904658,1.17596580,1.56069529,1.63062765,1.66010748,1.66010748
12/07/2025,03:26:58,27601,11040,7629,424,19,0,0,0.02525806,0.29804367,1.17074583,1.55886853,1.62880089,1.65828072,1.65828072
12/07/2025,03:26:59,27474,10989,7528,422,19,0,0,0.02514211,0.29667561,1.15783312,1.54472774,1.61402047,1.64350030,1.64350030
12/07/2025,03:27:00,27385,10954,7491,423,18,0,0,0.02506083,0.29571656,1.15265701,1.53993964,1.60859636,1.63587990,1.63587990
12/07/2025,03:27:01,27385,10954,7577,430,18,0,0,0.02506044,0.29571180,1.16241950,1.55610055,1.62450070,1.65178424,1.65178424
12/07/2025,03:27:02,27478,10991,7647,438,18,0,0,0.02514592,0.29672043,1.17149474,1.57235021,1.64062388,1.67010371,1.67010371
12/07/2025,03:27:03,27614,11045,7771,442,18,0,0,0.02527040,0.29818951,1.18717038,1.59187112,1.65976173,1.68704527,1.68704527
12/07/2025,03:27:04,27741,11096,7876,444,18,0,0,0.02538610,0.29955470,1.20044773,1.60702352,1.67465756,1.70194110,1.70194110
12/07/2025,03:27:05,27878,11151,8008,447,18,0,0,0.02551181,0.30103808,1.21709905,1.62622799,1.69360907,1.72089261,1.72089261
12/07/2025,03:27:06,28084,11233,8343,456,18,0,0,0.02570038,0.30326318,1.25758116,1.67501468,1.74277881,1.77117596,1.77117596
12/07/2025,03:27:07,28310,11324,8752,469,18,0,0,0.02590746,0.30570658,1.30680880,1.73671703,1.80486422,1.83434405,1.83434405
12/07/2025,03:27:08,28548,11419,9277,483,18,0,0,0.02612453,0.30826819,1.36949670,0,0,0,0
12/07/2025,03:27:11,28700,11480,9852,480,18,0,0,0.02626365,0.30990983,1.43681482,1.87677366,1.94466427,1.97414410,1.97414410
12/07/2025,03:27:12,28692,11476,9980,479,18,0,0,0.02625622,0.30982213,1.45144668,1.89030647,1.95794051,1.98742034,1.98742034
12/07/2025,03:27:13,28687,11474,10093,478,18,0,0,0.02625202,0.30977257,1.46426254,1.90202329,1.96940437,1.99780152,1.99780152
12/07/2025,03:27:14,28605,11442,9941,469,18,0,0,0.02617714,0.30888883,1.44605394,1.87563914,1.94238060,1.96966414,1.96966414
12/07/2025,03:27:15,28523,11409,9746,462,18,0,0,0.02610233,0.30800603,1.42288573,1.84655661,1.91253196,1.93981550,1.93981550
12/07/2025,03:27:16,28452,11380,9495,463,18,0,0,0.02603679,0.30723286,1.39335619,1.81780308,1.88339538,1.91067892,1.91067892
12/07/2025,03:27:17,28405,11362,9325,474,18,0,0,0.02599407,0.30672857,1.37342651,1.80769705,1.87367240,1.90206955,1.90206955
12/07/2025,03:27:18,28359,11343,9169,486,18,1,0,0.02595180,0.30622995,1.35501316,1.79975434,1.86790153,1.90393931,1.90393931
12/07/2025,03:27:19,28312,11325,9009,496,19,1,0,0.02590892,0.30572375,1.33626098,1.79105276,1.86136817,1.90612926,1.90612926
12/07/2025,03:27:20,28245,11298,8811,505,19,1,0,0.02584735,0.30499730,1.31291398,1.77578522,1.84788580,1.89920484,1.89920484
12/07/2025,03:27:21,28185,11274,8664,520,20,1,0,0.02579232,0.30434807,1.29536391,1.77167897,1.84569481,1.90248911,1.90248911
12/07/2025,03:27:22,28131,11252,8555,536,21,1,0,0.02574297,0.30376560,1.28235227,1.77372721,1.84965831,1.91081427,1.91081427
12/07/2025,03:27:23,28052,11220,8403,547,21,2,0,0.02567081,0.30291426,1.26411133,1.76530993,1.84277324,1.90612549,1.90612549
12/07/2025,03:27:24,27916,11166,8140,545,21,2,0,0.02554648,0.30144707,1.23253050,1.73188699,1.81036937,1.87588698,1.87588698
